ID Caso,Fecha,Participante,Rol
1909,2023-03-12,Elisa Calderón Gutiérrez,Abogado
1910,2023-09-11,Sebastian Benito Lara,Testigo
1911,2021-12-23,Florentino Acedo Pomares,Testigo
1912,2023-05-11,Perla Pinto-Feliu,Testigo
1913,2021-07-18,Sebastián Juan Cornejo,Testigo
1914,2022-03-11,Epifanio Canals Tejera,Cliente
1915,2024-02-08,Abel Taboada-Recio,Cliente
1916,2023-10-26,Amaya Robles,Testigo
1917,2023-01-19,Tere Luís-Ribes,Cliente
1918,2021-11-15,Maximino Ramiro Valenciano Alcaraz,Abogado
1919,2021-08-25,Nacho del Benito,Testigo
1920,2023-01-12,Miguel Dimas Aparicio Lasa,Cliente
1921,2023-12-23,Rosenda Mulet Hernando,Cliente
1922,2022-06-21,Mirta Ayala Bustamante,Abogado
1923,2024-04-12,Albino Severo Contreras Suárez,Abogado
1924,2022-10-30,Ruperto Aguado,Abogado
1925,2025-01-01,Custodio Checa-Carranza,Testigo
1926,2023-12-23,Luís Ribera Huguet,Abogado
1927,2023-12-16,Geraldo Bermúdez Serra,Abogado
1928,2024-05-27,Gisela Trillo,Cliente
1929,2021-02-23,Clemente Viana Cerro,Testigo
1930,2023-11-15,Pacífica Carlos Barranco,Cliente
1931,2022-05-12,Elodia Fanny Patiño Alsina,Cliente
1932,2024-09-13,Andrés Barroso Acero,Testigo
1933,2025-01-08,Ángeles Moya Almeida,Cliente
1934,2024-03-15,Aureliano Menendez,Testigo
1935,2022-08-27,Venceslás Montenegro Ponce,Testigo
1936,2024-06-12,Eloísa del Escudero,Abogado
1937,2023-09-25,Ileana Cánovas Sevilla,Cliente
1938,2024-05-09,Marina Cuenca Portero,Abogado
1939,2021-05-04,Beatriz Garrido Alba,Abogado
1940,2021-09-27,Francisco Javier Sánchez Bosch,Abogado
1941,2023-08-17,Baldomero Quirós Dalmau,Cliente
1942,2024-01-24,Lourdes Sanz Godoy,Cliente
1943,2023-10-07,Roberto Ibarra Sales,Abogado
1944,2024-12-09,Montserrat Rocha-Sarabia,Cliente
1945,2024-03-03,Flavia de Morán,Cliente
1946,2023-04-06,Alcides Moll Pons,Testigo
1947,2023-08-15,Clotilde Hurtado Quevedo,Testigo
1948,2023-05-01,Purificación Roca,Abogado
1949,2022-09-10,Adalberto Muro,Cliente
1950,2023-01-25,Julio César Viana Barroso,Testigo
1951,2024-04-09,Felix Cazorla Puerta,Abogado
1952,2023-12-13,Jafet Valls-Hoyos,Abogado
1953,2023-02-22,Juan José Pedro Carranza Belmonte,Abogado
1954,2023-01-18,Rosalva Urrutia Carbó,Cliente
1955,2024-04-09,Primitiva Bernat Gargallo,Abogado
1956,2021-10-04,Humberto Corral Frías,Cliente
1957,2024-01-19,Marco Benítez,Abogado
1958,2024-04-25,Angelita Aller-Uría,Cliente
1959,2024-05-04,Evita Hervás-Montenegro,Cliente
1960,2024-01-02,Luisina Tejedor Valdés,Testigo
1961,2021-06-05,Elisa del Catalá,Testigo
1962,2023-06-04,Ángela Elodia Sabater Valcárcel,Testigo
1963,2024-01-18,Nacio Cazorla Villar,Cliente
1964,2024-08-12,Rosalina Ana Sofía Jaén Osorio,Abogado
1965,2022-02-27,Alma Planas,Abogado
1966,2020-08-13,Eleuterio Arteaga Machado,Testigo
1967,2024-05-08,Julio Niño Dominguez,Cliente
1968,2024-07-08,Ana Grau Colom,Testigo
1969,2022-12-06,Mario Nadal Barroso,Cliente
1970,2024-05-20,Almudena Vallés Ferrera,Cliente
1971,2023-06-17,Anita Tur Rosselló,Abogado
1972,2023-08-02,Pedro Falcó,Cliente
1973,2023-04-03,Pánfilo Luna Haro,Testigo
1974,2024-09-12,Carlota Guzmán-Novoa,Testigo
1975,2024-03-17,Martina Baños Pazos,Abogado
1976,2024-02-24,Ariadna Rincón Corral,Testigo
1977,2023-12-26,Olegario Valcárcel Cerdán,Abogado
1978,2022-03-03,Gerardo Arnau,Cliente
1979,2024-12-07,Kike Puente Ripoll,Cliente
1980,2022-03-14,Amanda Lladó Espinosa,Testigo
1981,2023-06-08,Reinaldo Alegre Guardiola,Testigo
1982,2022-08-20,Ámbar Soria Cabañas,Cliente
1983,2022-08-08,Zaira del Gomis,Cliente
1984,2022-05-21,Felicidad Porcel-Villaverde,Cliente
1985,2022-08-24,Rosalinda Ponce,Abogado
1986,2022-08-13,Ovidio Alberto-Niño,Abogado
1987,2021-08-05,Maxi Alcaraz-Borrás,Testigo
1988,2022-08-15,Edu Ballesteros Arjona,Testigo
1989,2024-03-11,Heriberto del Aragonés,Testigo
1990,2024-04-06,Joaquina Cruz Sans Jaén,Abogado
1991,2022-07-03,Marcio Marco,Testigo
1992,2023-10-01,Gala Agustí Castell,Testigo
1993,2021-02-27,Ignacia Soto-Riera,Testigo
1994,2022-08-11,Eugenia Mendoza Cantón,Cliente
1995,2022-12-26,Calisto Arellano Acevedo,Testigo
1996,2022-07-30,Hilda Hernández,Cliente
1997,2024-05-06,Omar Salvà Santamaria,Abogado
1998,2021-10-03,Emelina Aguilar,Cliente
1999,2024-07-22,Paloma del Ribas,Cliente
2000,2024-04-27,Nicodemo Tamarit Noguera,Abogado
2001,2023-06-06,Gisela Julián Arrieta,Cliente
2002,2022-09-05,Candelario Edu Barco Falcón,Cliente
2003,2023-01-19,Marisa Nogués Ropero,Testigo
2004,2022-01-09,Filomena Baena-Noguera,Testigo
2005,2022-07-29,Virginia Marqués Conesa,Abogado
2006,2022-05-29,José Luis Páez Fajardo,Testigo
2007,2023-12-15,Bernardita Luque,Testigo
2008,2023-09-01,Leocadia Alcalde Oliva,Cliente
2009,2024-06-19,Fabián Roura Salazar,Cliente
2010,2022-07-10,Anselmo de Bou,Testigo
2011,2023-06-26,Pánfilo Arrieta Higueras,Testigo
2012,2023-08-03,María Fernanda Alberola Gallardo,Cliente
2013,2024-06-19,Jennifer Pinilla Guitart,Abogado
2014,2023-03-29,Emiliana del Arregui,Cliente
2015,2023-12-12,Almudena del Lerma,Testigo
2016,2021-08-08,Amada Alemán-Chaparro,Testigo
2017,2023-04-14,Esteban Garriga Benítez,Abogado
2018,2024-07-13,Eloy Zabala Solé,Cliente
2019,2022-12-03,Rafaela Barberá,Abogado
2020,2024-08-15,Cayetano Aguiló-Cózar,Testigo
2021,2024-04-09,Bernardita Paniagua Morell,Cliente
2022,2023-10-27,Isa Mur Redondo,Cliente
2023,2023-01-22,Darío Salvà Estrada,Abogado
2024,2023-06-27,Alcides Uría Velasco,Cliente
2025,2023-11-14,Vilma Rocha-Paredes,Cliente
2026,2023-02-06,Néstor Barrera Calatayud,Testigo
2027,2023-04-04,Sara Carranza Vázquez,Testigo
2028,2023-11-21,Adrián Carmelo Plana Carvajal,Cliente
2029,2021-12-31,Eusebio Andrés Sevillano Castelló,Testigo
2030,2023-05-26,Fidel Vives Salas,Abogado
2031,2023-09-24,Che Arregui Perea,Cliente
2032,2024-01-28,Ramón de Vives,Cliente
2033,2025-01-02,Crescencia Sans Carrera,Testigo
2034,2023-03-26,Rico Tejada Costa,Cliente
2035,2023-07-18,Ibán Llobet Oliver,Testigo
2036,2024-01-04,Juan Luis Camino Córdoba,Abogado
2037,2024-10-07,Francisco Bustamante Pedro,Abogado
2038,2024-01-09,Marcio Viña,Testigo
2039,2023-05-15,Claudia Batalla Medina,Abogado
2040,2022-09-10,Felicia Morera Vizcaíno,Abogado
2041,2022-08-21,Paca Marisela Marti Paniagua,Abogado
2042,2023-06-13,Gabriel Aparicio Quevedo,Abogado
2043,2020-11-30,Feliciano Cándido Vendrell Villalobos,Abogado
2044,2021-07-17,Toño Galván,Abogado
2045,2023-09-27,Luis Ángel Albero Alberola,Testigo
2046,2021-12-10,Violeta Barreda Dávila,Testigo
2047,2021-09-27,Urbano Iglesia-Dalmau,Testigo
2048,2024-01-30,Lorenza Roca Pineda,Cliente
2049,2022-07-18,Maite de Francisco,Testigo
2050,2021-12-25,Estefanía Soria Requena,Abogado
2051,2023-09-04,Eladio Clavero-Almazán,Abogado
2052,2022-03-15,Reynaldo Cid Solera,Abogado
2053,2021-12-13,Hector Piñeiro Dávila,Testigo
2054,2021-09-25,Macario Roman-Olmo,Cliente
2055,2022-06-19,Elba Esteban-Canet,Testigo
2056,2021-12-26,Casandra Carrasco-Montes,Cliente
2057,2023-07-31,Lino Muro Carnero,Cliente
2058,2024-03-10,Tamara Manzanares Botella,Testigo
2059,2024-02-20,Angelino Abril Pelayo,Testigo
2060,2023-06-10,Eloísa Vicens Viñas,Cliente
2061,2023-09-09,Jonatan Cordero-Menéndez,Testigo
2062,2021-10-25,Febe Pomares Alemán,Cliente
2063,2023-03-30,Mateo Gomis,Testigo
2064,2023-11-21,Maricela Gelabert Heredia,Testigo
2065,2021-12-17,Jennifer Nuria Codina Ripoll,Testigo
2066,2020-12-24,Jerónimo de Muro,Cliente
2067,2023-12-04,Leandro Cantón,Abogado
2068,2023-04-14,Esperanza Gimeno Mata,Cliente
2069,2024-05-14,Jose Carlos Juan Antonio Gutiérrez Ruano,Cliente
2070,2024-06-30,Dionisio Anglada Cabanillas,Abogado
2071,2023-08-01,Edelmiro Clemente-Borrego,Testigo
2072,2022-07-02,Zacarías Torrens Gomis,Abogado
2073,2023-06-01,Juan Pablo Álvarez Acosta,Testigo
2074,2024-02-11,Irene de Borrell,Cliente
2075,2022-10-17,Jose Miguel Vigil-Borrás,Cliente
2076,2022-04-13,Flor Ortega Olivé,Cliente
2077,2023-09-21,Jose Antonio del Almeida,Testigo
2078,2023-08-02,Máximo Higueras-Gomila,Testigo
2079,2024-09-22,Nidia Molins Saez,Abogado
2080,2024-03-12,Nicolasa Jordán-Sarabia,Testigo
2081,2022-10-12,Pánfilo Hernandez Cornejo,Testigo
2082,2024-11-30,Chema Lopez,Abogado
2083,2022-05-01,Pánfilo Narciso Villanueva Pinedo,Abogado
2084,2023-02-27,Juan Jorge Haro Iriarte,Testigo
2085,2023-12-20,Febe Jiménez,Cliente
2086,2023-10-08,Almudena Franch Amores,Abogado
2087,2022-04-28,Isidro Carballo-Alarcón,Abogado
2088,2022-04-12,Herminia Bellido Coca,Abogado
2089,2021-02-03,Severino Calzada Caro,Cliente
2090,2024-06-08,Cruz Ferrán,Cliente
2091,2024-02-17,Dolores Expósito-Manso,Abogado
2092,2022-02-28,Gala Colomer Noriega,Abogado
2093,2024-05-20,Pío Tiburcio Palau Vendrell,Abogado
2094,2022-05-30,Paulino Ayllón Mendoza,Abogado
2095,2023-06-01,Nereida Gimenez Gálvez,Cliente
2096,2023-07-26,Yésica de Murillo,Cliente
2097,2023-07-20,Encarnacion Hernandez Cañete,Cliente
2098,2023-02-22,Vilma Oliver,Cliente
2099,2024-04-06,Jose Angel Larrea Requena,Testigo
2100,2024-06-11,Vanesa Hidalgo,Abogado
2101,2023-10-01,Fabián Virgilio Cano Macías,Testigo
2102,2022-01-12,Arcelia Botella,Abogado
2103,2024-02-04,Tania Egea Gallart,Cliente
2104,2024-03-13,Perlita Portillo,Cliente
2105,2021-06-19,Ángela Pardo Prat,Testigo
2106,2021-12-24,Ángeles Heras,Cliente
2107,2023-12-23,Eliana Carolina Falcón Bejarano,Testigo
2108,2022-10-23,Tomasa Agullo Belmonte,Abogado
2109,2024-07-15,Daniela Andres Sans,Testigo
2110,2024-04-29,Clotilde Lucía Fuentes Sarabia,Abogado
2111,2022-11-24,Olga Canet Jiménez,Testigo
2112,2021-10-08,Albert Plana-Flor,Abogado
2113,2021-08-09,Jenny Bonet Marqués,Abogado
2114,2024-06-07,Ernesto Roura Gallardo,Abogado
2115,2024-06-03,Lilia de Moya,Cliente
2116,2020-10-07,Gabriela Rivas Moreno,Abogado
2117,2022-12-10,Jesús Sureda Aragonés,Cliente
2118,2023-09-20,Felicia Olmo Gisbert,Cliente
2119,2024-02-04,Jose Carlos de Royo,Cliente
2120,2023-05-29,Claudio Viana-Bayo,Testigo
2121,2022-07-28,Selena Navarrete Quero,Testigo
2122,2025-04-29,Venceslás Cervantes Arteaga,Cliente
2123,2024-01-22,Manuelita Esteban Rodríguez,Testigo
2124,2022-06-24,Fabio Román Cámara,Abogado
2125,2023-07-07,Eustaquio Llobet Villar,Cliente
2126,2023-03-23,Agustín Mir-Palacios,Testigo
2127,2022-12-24,María Teresa Ros Murcia,Cliente
2128,2021-09-25,Coral de Hoz,Testigo
2129,2021-10-15,Hugo Palomar Moraleda,Testigo
2130,2024-02-13,Sebastian Cazorla-Romero,Abogado
2131,2022-08-07,Teresita Obdulia Cepeda Aliaga,Abogado
2132,2023-07-18,Rosario Losa,Abogado
2133,2024-08-27,Desiderio Gustavo Puerta Talavera,Testigo
2134,2024-06-21,Pepito Ródenas Tejero,Cliente
2135,2025-01-04,Gustavo Machado Barrena,Testigo
2136,2023-12-23,Pascuala Crespi Roselló,Cliente
2137,2024-01-23,Angelino Rosado Nogués,Cliente
2138,2023-04-04,Laura Montserrat Dominguez Agustí,Testigo
2139,2022-03-09,Constanza Iglesia Luján,Abogado
2140,2023-09-19,Gonzalo Barragán-Abascal,Abogado
2141,2023-03-18,Eutropio Carlos Rosales Menendez,Abogado
2142,2023-03-30,Cebrián Saldaña-Llorens,Cliente
2143,2022-09-25,Ambrosio Barco Ayuso,Cliente
2144,2023-11-27,Severiano Tapia,Cliente
2145,2021-12-20,Juan del Pelayo,Testigo
2146,2022-12-10,Nayara Enríquez Ferrer,Cliente
2147,2025-03-02,Herminio Méndez-Jaume,Testigo
2148,2023-12-04,Morena Palmer Ayala,Abogado
2149,2021-10-08,Herminia Arranz-Royo,Testigo
2150,2022-10-10,Gala Araceli Abascal Checa,Testigo
2151,2021-11-27,Ale Menendez Huerta,Cliente
2152,2020-09-23,Alejandro Emigdio Elorza Francisco,Abogado
2153,2024-06-29,Fabiola Teodora Belmonte Bueno,Abogado
2154,2023-12-21,Ignacia Aliaga Alegre,Cliente
2155,2023-05-22,Marcos Vicens Porras,Abogado
2156,2022-03-22,Obdulia Amat Hervás,Abogado
2157,2022-09-06,Imelda Fuentes Gil,Abogado
2158,2021-11-26,Emma Guerra Martí,Abogado
2159,2021-11-26,Hortensia Ros-Rico,Cliente
2160,2024-01-17,Zacarías Tomás Polo Morillo,Cliente
2161,2021-03-05,Severino Vera Palau,Testigo
2162,2022-01-13,Pacífica Oliveras-Yáñez,Testigo
2163,2024-01-09,Camila Losada Menéndez,Cliente
2164,2023-06-21,Milagros Sola Polo,Testigo
2165,2024-02-14,Hilario Pinilla-Carlos,Abogado
2166,2023-11-25,Asdrubal Simó Albero,Testigo
2167,2020-12-31,Pánfilo Espejo Feijoo,Testigo
2168,2023-03-22,Custodio Ponce-Chaparro,Abogado
2169,2023-09-17,Isabel Suárez Domingo,Cliente
2170,2021-07-12,Alma Gracia Sevillano Miralles,Abogado
2171,2023-12-18,Rosario Vicente Arribas,Abogado
2172,2023-11-23,Concepción Acevedo-Olivé,Cliente
2173,2022-07-17,Eleuterio Galván Gabaldón,Testigo
2174,2022-04-24,Natalio Mohamed Palomares Casares,Abogado
2175,2022-12-18,Amor Aroa Navarro Saez,Cliente
2176,2024-08-06,Victorino Jaume,Testigo
2177,2023-11-18,Íñigo Rivera Espejo,Abogado
2178,2022-11-22,Heraclio Ibarra Sabater,Abogado
2179,2023-09-02,Victor Manuel Fabregat Posada,Abogado
2180,2021-02-09,Encarnación Gertrudis Morales Valentín,Testigo
2181,2024-03-23,Loida Dionisia Santamaria Pinilla,Cliente
2182,2021-04-21,Asunción Garcia Rocha,Cliente
2183,2023-04-25,Artemio Juan Francisco Aguado Coll,Testigo
2184,2022-11-04,Marita Puerta Cepeda,Abogado
2185,2024-01-14,Rosa María Fernandez,Cliente
2186,2022-12-17,Osvaldo Jerez Mateo,Abogado
2187,2021-07-03,Jenny Suarez Calatayud,Abogado
2188,2023-01-04,Basilio Marco Viana Sastre,Testigo
2189,2022-02-17,Ileana de Pascual,Cliente
2190,2023-11-10,Adelina Fanny Lamas Arregui,Testigo
2191,2022-11-01,Leocadio Nuñez Porta,Cliente
2192,2023-01-09,Amando Nadal Prats,Cliente
2193,2021-12-23,Zaira Marcos Lerma,Abogado
2194,2024-05-13,Máxima Alonso-Casares,Abogado
2195,2024-08-02,Adelina Briones-Castañeda,Testigo
2196,2023-02-02,Emigdio Fabricio Alemán Yáñez,Cliente
2197,2021-06-06,Dan Paniagua Ballester,Cliente
2198,2022-04-16,Isidoro Saturnino Bernal Giménez,Testigo
2199,2022-10-06,Amaro Valle Mendoza,Cliente
2200,2024-06-01,Lola Morán Velasco,Testigo
2201,2023-11-06,Claudio Mir,Cliente
2202,2023-10-08,Vicenta Mas-Bas,Cliente
2203,2021-12-27,María Luisa Marina Cabrera Barros,Abogado
2204,2024-11-13,Sebastian Vidal Andreu,Abogado
2205,2023-07-19,Visitación Coloma Morera,Cliente
2206,2021-10-23,Hugo Palacios Sastre,Cliente
2207,2022-01-03,Donato Isern-Flores,Cliente
2208,2022-08-18,Raquel Sarabia-Badía,Cliente
2209,2023-11-24,Mariana Prat Bonilla,Testigo
2210,2021-10-20,Fanny Rebollo,Cliente
2211,2023-02-27,Silvio Madrid Ramón,Abogado
2212,2024-04-19,Clementina Ruth Bernal Jordán,Cliente
2213,2024-04-28,Gabriel Cirino Mateos Gil,Abogado
2214,2024-09-22,Rosa María Lago-Pi,Testigo
2215,2022-02-15,Jordán Valera Cuadrado,Cliente
2216,2022-08-07,Selena Molina,Cliente
2217,2023-11-19,Jose Miguel Fortuny Céspedes,Testigo
2218,2023-11-06,Petrona Garmendia Jove,Cliente
2219,2023-05-22,Bernabé Tello,Cliente
2220,2024-03-04,Evangelina del Montesinos,Cliente
2221,2022-05-12,Fabio Niño Navarrete,Cliente
2222,2023-08-07,Hortensia Inmaculada Ballesteros Peral,Cliente
2223,2022-10-21,Luis Ángel Girón Amaya,Abogado
2224,2022-08-01,Paca Cabanillas-Vicens,Testigo
2225,2022-06-15,Tecla Galan-Alcántara,Abogado
2226,2021-06-08,Elodia Ramirez Alba,Cliente
2227,2023-07-02,Victorino Losada Herrera,Abogado
2228,2020-10-03,Jimena Olivares Osuna,Abogado
2229,2023-05-24,Tito Gutiérrez Sanjuan,Testigo
2230,2020-09-09,Juan Francisco Roda Alegria,Testigo
2231,2024-05-01,Manuela Almansa Valenzuela,Testigo
2232,2023-10-17,Ale Madrid Monreal,Testigo
2233,2023-06-06,Marco Perez Guitart,Abogado
2234,2022-06-21,Felipe Sandoval Moraleda,Abogado
2235,2024-04-12,Curro Salazar Bonilla,Abogado
2236,2023-05-19,Óscar Cabrero Zabaleta,Abogado
2237,2024-08-22,René Ayala Toro,Abogado
2238,2024-01-01,María Fernanda Robledo Querol,Cliente
2239,2024-03-09,Samanta Ferreras Rosell,Abogado
2240,2021-12-08,Santiago Benavides Toro,Testigo
2241,2023-03-19,Tania Gisbert Casanovas,Testigo
2242,2023-03-05,Berto Iglesias,Cliente
2243,2022-02-23,Manu Terrón Córdoba,Abogado
2244,2024-03-26,Chus del Escolano,Abogado
2245,2023-09-24,Magdalena de Alonso,Abogado
2246,2024-03-01,Evangelina Ródenas-Cabo,Abogado
2247,2023-06-05,Ernesto Jáuregui Almazán,Testigo
2248,2022-03-07,Pío Guijarro-Maza,Cliente
2249,2022-07-10,Jafet Piña Simó,Abogado
2250,2022-01-31,Alma Dalmau Melero,Cliente
2251,2023-12-22,Borja Lastra Alvarez,Cliente
2252,2022-01-31,Reyna Garmendia,Testigo
2253,2024-05-11,Luz González Mayol,Testigo
2254,2024-07-02,Prudencio Franco Batalla,Cliente
2255,2024-01-06,Sonia Crespi Burgos,Cliente
2256,2023-11-16,Xiomara Escolano Anguita,Abogado
2257,2023-05-24,Mario Hoz Hoz,Abogado
2258,2023-05-06,Tecla Josefina Arévalo Fiol,Cliente
2259,2023-06-01,Plinio Acuña Casal,Testigo
2260,2021-01-07,Alba Sola Saldaña,Cliente
2261,2022-10-13,Jaime Borja Escrivá,Testigo
2262,2021-10-28,Rocío Torrijos Armas,Abogado
2263,2024-11-13,María Teresa Sevilla Villena,Cliente
2264,2023-12-13,Rosalina Codina Sales,Abogado
2265,2023-05-09,Pedro Ruano Alcalde,Abogado
2266,2021-07-06,Adelardo Pinto Pozuelo,Testigo
2267,2021-06-16,Alba Porras Prado,Cliente
2268,2024-05-12,Heriberto Núñez Ruiz,Abogado
2269,2022-03-13,Brígida Aranda Villanueva,Cliente
2270,2020-09-29,Ricarda Maura Cerdán Madrid,Testigo
2271,2022-01-15,Jose Ramón Nicolás Domínguez,Testigo
2272,2024-07-03,Arturo Aranda Aguado,Abogado
2273,2024-02-20,Bienvenida Marti,Cliente
2274,2024-12-07,Serafina Bellido Goicoechea,Abogado
2275,2023-03-29,Chuy Tomás Benavides,Abogado
2276,2022-02-28,Josefa Garmendia-Palma,Cliente
2277,2022-08-16,Lucila Ramírez Jordá,Cliente
2278,2024-03-19,Adelina Linares Ávila,Testigo
2279,2024-10-08,Maristela Sancho-Mateo,Testigo
2280,2023-03-12,Aurora Quiroga Ortega,Cliente
2281,2022-07-04,Marisa Mayo Aparicio,Cliente
2282,2024-02-15,Timoteo Mohamed Barbero Calvet,Cliente
2283,2023-11-17,Epifanio Baquero Elías,Cliente
2284,2021-09-19,Eduardo Castrillo Peralta,Abogado
2285,2020-10-30,Dulce Montesinos Téllez,Abogado
2286,2023-08-25,Heraclio del Bilbao,Abogado
2287,2021-01-05,Claudio Ureña-Palacios,Abogado
2288,2023-04-30,Dionisia Pintor Romero,Cliente
2289,2022-11-06,Reina del Manuel,Cliente
2290,2021-11-02,Gustavo Escolano Moles,Abogado
2291,2022-05-26,Jerónimo Oliver,Abogado
2292,2024-06-14,Román Gonzalo Castelló,Cliente
2293,2021-11-29,Nacho Pedro-Amaya,Testigo
2294,2022-12-20,Elena Padilla-Valero,Testigo
2295,2023-07-03,Luis Miguel Martí Camino,Abogado
2296,2022-11-09,Perlita Escribano Álvarez,Cliente
2297,2023-05-05,Herberto Riera Villalonga,Cliente
2298,2022-08-16,Amador Benito Perez,Abogado
2299,2021-05-27,Aitor de Villalonga,Abogado
2300,2023-02-17,Leocadia Pera Peña,Testigo
2301,2022-05-16,Alicia Caballero Porcel,Testigo
2302,2022-03-07,Nicanor Malo Sureda,Testigo
2303,2022-10-31,Sandalio Jaime Olmo Delgado,Testigo
2304,2024-03-20,Celestino Trillo Borrego,Cliente
2305,2021-08-14,Adelia Alfaro Molina,Testigo
2306,2024-10-22,Lupita Escobar Morera,Testigo
2307,2023-06-26,Vera Matas Mercader,Cliente
2308,2024-05-28,Marisol Barceló Solé,Cliente
2309,2023-08-18,Lina de Montero,Abogado
2310,2023-04-11,Rodolfo Portero-Corral,Cliente
2311,2021-08-01,Miguel Villa Herranz,Abogado
2312,2024-12-29,Manuela Marianela Alcázar Abella,Testigo
2313,2022-04-09,Dan Palomar Miralles,Cliente
2314,2020-10-10,Nicodemo Pujadas Lago,Testigo
2315,2024-05-26,Pelayo de Tovar,Cliente
2316,2022-06-29,Coral Moliner Bernad,Abogado
2317,2024-09-20,Viviana Noguera,Testigo
2318,2023-09-16,Eloísa Perez,Testigo
2319,2024-07-25,Nidia Tapia Fuente,Cliente
2320,2021-12-20,Áurea Vilalta Marcos,Cliente
2321,2024-09-22,Fabricio Jordán Noriega,Cliente
2322,2023-12-08,Paloma Ariño Torrecilla,Cliente
2323,2024-04-27,Damián Bernal Moles,Testigo
2324,2022-06-29,Atilio Manzanares,Testigo
2325,2022-06-26,Rogelio Fuentes Valbuena,Abogado
2326,2021-12-22,Ariel Juliá Company,Testigo
2327,2022-05-26,Carina Aragón Losa,Abogado
2328,2024-01-09,Alejo del Bayón,Abogado
2329,2023-09-05,Cesar Rozas-Roig,Cliente
2330,2023-08-31,Luisina Isern,Testigo
2331,2024-05-18,Asdrubal Vaquero Cortina,Abogado
2332,2023-06-22,Pascuala del Nevado,Testigo
2333,2020-11-23,Mireia del Cáceres,Cliente
2334,2022-03-31,Juana Bayo Francisco,Testigo
2335,2023-02-20,Jorge Correa Cáceres,Cliente
2336,2021-01-13,Eligio Isern,Testigo
2337,2023-01-22,Chuy Camacho Rivero,Cliente
2338,2021-08-10,Ángeles Llamas Gelabert,Abogado
2339,2023-02-18,Amelia Diaz Águila,Cliente
2340,2023-02-08,Fabiola Muñoz Herrera,Cliente
2341,2023-12-10,Edgardo Lucena Ochoa,Cliente
2342,2024-01-28,Azahar Maristela Cerezo Sanabria,Cliente
2343,2021-07-24,Maximino Carnero Salcedo,Abogado
2344,2024-09-07,Cecilio Cifuentes Gibert,Abogado
2345,2020-12-11,Tecla Codina Sacristán,Abogado
2346,2023-12-29,Heriberto Coll-Pardo,Abogado
2347,2024-02-20,Beatriz Vigil Yáñez,Testigo
2348,2022-08-28,Pili Prudencia Hernández Dávila,Cliente
2349,2021-12-24,Purificación Pereira Mendizábal,Abogado
2350,2021-10-15,Fabricio Falcó Zaragoza,Abogado
2351,2022-12-26,Maricela Ferrándiz Cáceres,Testigo
2352,2021-10-19,Isaías Juan-Rozas,Abogado
2353,2024-03-18,Santos Naranjo Roura,Testigo
2354,2020-10-01,Rolando de Ropero,Abogado
2355,2024-01-20,Ovidio Paz Montes,Testigo
2356,2023-07-15,Milagros Marcela Carreras Verdejo,Cliente
2357,2020-09-24,Timoteo Arco Manzanares,Testigo
2358,2022-09-11,Estela Verdejo Pagès,Cliente
2359,2023-04-13,Xavier de Alemany,Cliente
